resident_id,payment_date,description,amount,year,sheet_name
B051,,Annual Fee 2024,50.0,2024,Sticker
B051,,Guard Fee - Raya,30.0,2025,Sticker
B051,,Guard Fee - April 2025,30.0,2025,Sticker
B052,,Membership Fee,10.0,2023,Sticker
B052,,Annual Fee 2023,50.0,2023,Sticker
B052,,Guard Fee - Raya,30.0,2025,Sticker
B052,,Guard Fee - April 2025,30.0,2025,Sticker
B053,,Membership Fee,10.0,2023,Sticker
B053,,Annual Fee 2023,50.0,2023,Sticker
B053,,Guard Fee - Raya,30.0,2025,Sticker
B053,,Guard Fee - April 2025,30.0,2025,Sticker
B054,,Membership Fee,10.0,2023,Sticker
B054,,Annual Fee 2023,50.0,2023,Sticker
B054,,Annual Fee 2024,50.0,2024,Sticker
B054,,Guard Fee - Raya,30.0,2025,Sticker
B054,,Guard Fee - April 2025,30.0,2025,Sticker
B055,,Membership Fee,10.0,2023,Sticker
B055,,Annual Fee 2023,50.0,2023,Sticker
B055,,Annual Fee 2024,50.0,2024,Sticker
B055,,Guard Fee - Raya,30.0,2025,Sticker
B055,,Guard Fee - April 2025,30.0,2025,Sticker
B056,,Membership Fee,10.0,2023,Sticker
B056,,Annual Fee 2023,50.0,2023,Sticker
B056,,Annual Fee 2024,50.0,2024,Sticker
B056,,Guard Fee - Raya,30.0,2025,Sticker
B056,,Guard Fee - April 2025,30.0,2025,Sticker
B057,,Membership Fee,10.0,2023,Sticker
B057,,Annual Fee 2023,50.0,2023,Sticker
B057,,Guard Fee - Raya,30.0,2025,Sticker
B057,,Guard Fee - April 2025,30.0,2025,Sticker
B058,,Membership Fee,10.0,2023,Sticker
B058,,Annual Fee 2023,50.0,2023,Sticker
B058,,Guard Fee - Raya,30.0,2025,Sticker
C002,,Membership Fee,10.0,2023,Sticker
C002,,Annual Fee 2023,50.0,2023,Sticker
C002,,Guard Fee - Raya,30.0,2025,Sticker
C002,,Guard Fee - April 2025,30.0,2025,Sticker
C004,,Membership Fee,10.0,2023,Sticker
C004,,Annual Fee 2023,50.0,2023,Sticker
C004,,Annual Fee 2024,50.0,2024,Sticker
C004,,Guard Fee - Raya,30.0,2025,Sticker
C004,,Guard Fee - April 2025,30.0,2025,Sticker
C006,,Membership Fee,10.0,2023,Sticker
C006,,Annual Fee 2023,50.0,2023,Sticker
C006,,Guard Fee - Raya,30.0,2025,Sticker
C006,,Guard Fee - April 2025,30.0,2025,Sticker
C008,,Membership Fee,10.0,2023,Sticker
C008,,Annual Fee 2023,50.0,2023,Sticker
C008,,Annual Fee 2024,50.0,2024,Sticker
C008,,Guard Fee - Raya,30.0,2025,Sticker
C008,,Guard Fee - April 2025,30.0,2025,Sticker
C010,,Guard Fee - Raya,30.0,2025,Sticker
C012,,Membership Fee,10.0,2023,Sticker
C012,,Annual Fee 2023,50.0,2023,Sticker
C012,,Guard Fee - Raya,30.0,2025,Sticker
C012,,Guard Fee - April 2025,30.0,2025,Sticker
C014,,Membership Fee,10.0,2023,Sticker
C014,,Annual Fee 2023,50.0,2023,Sticker
C014,,Guard Fee - Raya,30.0,2025,Sticker
C014,,Guard Fee - April 2025,30.0,2025,Sticker
C016,,Membership Fee,10.0,2023,Sticker
C016,,Annual Fee 2023,50.0,2023,Sticker
C016,,Annual Fee 2024,50.0,2024,Sticker
C016,,Guard Fee - Raya,30.0,2025,Sticker
C016,,Guard Fee - April 2025,30.0,2025,Sticker
C018,,Membership Fee,10.0,2023,Sticker
C018,,Annual Fee 2023,50.0,2023,Sticker
C018,,Annual Fee 2024,50.0,2024,Sticker
C018,,Guard Fee - Raya,30.0,2025,Sticker
C018,,Guard Fee - April 2025,30.0,2025,Sticker
C020,,Membership Fee,10.0,2023,Sticker
C020,,Annual Fee 2023,50.0,2023,Sticker
C020,,Annual Fee 2024,50.0,2024,Sticker
C020,,Guard Fee - Raya,30.0,2025,Sticker
C020,,Guard Fee - April 2025,30.0,2025,Sticker
C022,,Annual Fee 2024,50.0,2024,Sticker
C022,,Guard Fee - Raya,30.0,2025,Sticker
C024,,Membership Fee,10.0,2023,Sticker
C024,,Annual Fee 2023,50.0,2023,Sticker
C024,,Guard Fee - Raya,30.0,2025,Sticker
C024,,Guard Fee - April 2025,30.0,2025,Sticker
C026,,Membership Fee,10.0,2023,Sticker
C026,,Annual Fee 2023,50.0,2023,Sticker
C026,,Guard Fee - Raya,30.0,2025,Sticker
C026,,Guard Fee - April 2025,30.0,2025,Sticker
C028,,Guard Fee - Raya,30.0,2025,Sticker
C028,,Guard Fee - April 2025,30.0,2025,Sticker
C030,,Membership Fee,10.0,2023,Sticker
C030,,Annual Fee 2023,50.0,2023,Sticker
C030,,Guard Fee - Raya,30.0,2025,Sticker
C030,,Guard Fee - April 2025,30.0,2025,Sticker
C032,,Guard Fee - Raya,30.0,2025,Sticker
C032,,Guard Fee - April 2025,30.0,2025,Sticker
C034,,Membership Fee,10.0,2023,Sticker
C034,,Annual Fee 2023,50.0,2023,Sticker
C034,,Annual Fee 2024,10.0,2024,Sticker
C034,,Guard Fee - Raya,30.0,2025,Sticker
C034,,Guard Fee - April 2025,30.0,2025,Sticker
C038,,Membership Fee,10.0,2023,Sticker
C038,,Annual Fee 2023,50.0,2023,Sticker
C038,,Guard Fee - Raya,30.0,2025,Sticker
C038,,Guard Fee - April 2025,30.0,2025,Sticker
C040,,Membership Fee,10.0,2023,Sticker
C040,,Annual Fee 2023,50.0,2023,Sticker
C040,,Guard Fee - Raya,30.0,2025,Sticker
C040,,Guard Fee - April 2025,30.0,2025,Sticker
C042,,Membership Fee,10.0,2023,Sticker
C042,,Annual Fee 2023,50.0,2023,Sticker
C042,,Guard Fee - Raya,30.0,2025,Sticker
C042,,Guard Fee - April 2025,30.0,2025,Sticker
C044,,Membership Fee,10.0,2023,Sticker
C044,,Annual Fee 2023,50.0,2023,Sticker
C044,,Annual Fee 2024,50.0,2024,Sticker
C044,,Guard Fee - Raya,30.0,2025,Sticker
C044,,Guard Fee - April 2025,30.0,2025,Sticker
C050,,Guard Fee - Raya,30.0,2025,Sticker
C050,,Guard Fee - April 2025,30.0,2025,Sticker
C052,,Membership Fee,10.0,2023,Sticker
C052,,Annual Fee 2023,50.0,2023,Sticker
C052,,Annual Fee 2024,50.0,2024,Sticker
C052,,Guard Fee - Raya,30.0,2025,Sticker
C052,,Guard Fee - April 2025,30.0,2025,Sticker
C054,,Guard Fee - Raya,30.0,2025,Sticker
C056,,Guard Fee - April 2025,30.0,2025,Sticker
C058,,Membership Fee,10.0,2024,Sticker
C058,,Annual Fee 2023,50.0,2023,Sticker
C058,,Annual Fee 2024,50.0,2024,Sticker
C058,,Guard Fee - Raya,30.0,2025,Sticker
C058,,Guard Fee - April 2025,30.0,2025,Sticker
